B03002_003E,B01001_002E,B01001_003E,B19013_001E,B17001_002E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B11009_001E,B16001_002E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B07001_050E,B25106_001E,B25106_003E,B25106_006E,B25072_001E,B25011_002E,B25011_003E,B18101_009E,B25092_001E,B25095_001E,B25119_001E,B25119_002E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,B08013_001E,B08014_001E,B25121_001E,state,county,tract,block group,B25121_002E,B07001_017E,B07001_033E,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B18101_001E,B18101_002E,B18101_003E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25105_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25106_002E,B25106_004E,B08006_001E,B08006_002E,B08006_003E,B08006_008E,B08012_001E,B07001_001E,B25085_001E,B16001_001E,B16001_003E,B09002_001E,B19058_002E,B08006_007E,B08006_009E,B08006_010E,B08007_001E,B08008_001E,B08134_001E,B08141_001E,B08122_001E,B08126_001E,B08128_001E,B08130_001E,B08132_001E,B08136_001E,B08137_001E,B08201_001E,B08202_001E,B08203_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B05002_013E,B05002_014E,B05002_015E,B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B08011_001E,B08105A_001E,B08105B_001E,B08105D_001E,B08141_002E,B08141_003E,B08141_004E,B08141_005E,B08141_006E,B08141_007E,B08202_002E,B08202_003E,B08202_004E,B08202_005E,B08202_006E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B09010_001E,B11004_002E,B11013_001E,B14006_001E,B14006_002E,B14006_003E,B14006_004E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19083_001E,B19301_001E,B23006_002E,B23006_003E,B23006_004E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25110_001E,B25002_001E,B25010_001E,B25011_001E,B25012_001E,B25015_001E,B25031_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25048_001E,B25049_001E,B25050_001E,B25051_001E,B25052_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25062_001E,B25063_001E,B25065_001E,B25066_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25079_001E,B25080_001E,B25082_001E,B25083_001E,B25086_001E,B25087_001E,B25088_001E,GEOID
1895,1363,38,103851,,982,133,849,1512,1443,,,3014,413600,-666666666,849,133,33,0,0,0,0,18,0,15,1054,18,51,1985,,,,,133,,,,16.8,,,,849,566,189,982,849,739,,,,24,003,701300,4,,,,72,72,2730,45.4,1905,478,0,130,982,766,606,14,146,432,433,13,2170,1557,69,,,,1054,982,982,849,148,133,0,0,0,,20,33,214,96,,,,,,,,,0,,,521,166,,,,1310,1310,1249,,,,,,,,,,,,2730,46.6,47.1,-666666666.0,46.7,2252,,,,,,,,,,,,,,,,,,,,,,,,,1249,39,0,134,79,139,116,110,42,166,,606,,,,,,1881,29,0,0,0,0,23,15,2656,536,503,18,18,0,0,72,15,15,0,982,0,90,27,14,0,19,45,0,0,21,,58577,,,,1751,830,982,849,574,15,0,0,0,849,78,0,0,0,30,0,0,14,,1054,2.78,,,982,,2730,331,228,47,16,982,849,1986,1986,982,849,2007,2005,982,0,1054,0,982,982,982,982,2102,1054,,982,982,1054,,982,133,133,133,-666666666,3501,313700,33,,133,371400,,371400,133,133,51.0,-666666666,692200,,,363663000,60800,-666666666,849,1200,240037013004
2038,1367,151,152050,,947,42,905,1273,1228,,,-666666666,680100,-666666666,905,42,16,0,0,0,0,0,0,0,1015,67,119,1982,,,,,42,,,,19.5,,,,905,714,166,947,905,777,,,,24,003,702602,1,,,,68,68,2577,47.1,2087,214,19,214,947,753,639,65,49,169,751,56,1912,1273,45,,,,1015,947,947,905,158,42,0,0,0,,2,37,35,166,,,,,,,,,0,,,642,13,,,,1213,1213,1145,,,,,,,,,,,,2577,48.9,59.0,-666666666.0,48.9,2320,,,,,,,,,,,,,,,,,,,,,,,,,1145,13,70,52,187,186,82,21,75,60,,639,,,,,,1772,52,0,0,0,18,2,0,2350,493,475,0,0,0,0,0,0,0,0,947,4,0,14,2,35,0,0,0,0,58,,79790,,,,1485,768,947,905,857,48,0,0,0,905,0,0,0,0,0,0,0,0,,1015,2.72,,,947,,2577,324,162,73,30,947,905,1982,1983,947,905,2005,2005,947,250,1015,0,947,947,947,947,,1015,,947,947,1015,,947,42,42,42,-666666666,-666666666,,16,,42,,,,42,42,-666666666.0,527200,974000,785932000,785932000,785932000,-666666666,-666666666,905,2735,240037026021
1946,1350,19,149063,,1114,169,945,1554,1458,,,2098,636100,1894,945,169,0,0,0,0,22,0,42,0,1212,0,43,1989,,,,,169,,,,20.7,,,,945,726,80,1114,945,836,,,,24,003,702602,2,,,,98,98,2516,46.3,2101,274,38,155,1114,643,587,0,56,93,1003,17,2163,1556,96,,,,1212,1114,1114,945,332,169,0,0,0,,0,18,287,244,,,,,,,,,0,,,445,0,,,,1428,1428,1309,,,,,,,,,,,,2516,45.7,58.8,-666666666.0,47.9,2171,,,,,,,,,,,,,,,,,,,,,,,,,1309,19,53,148,62,284,21,94,130,73,,587,,,,,,1898,2,0,2,0,0,0,0,2497,426,390,0,0,0,0,0,0,0,0,1114,0,0,0,23,41,17,41,24,17,80,,83955,,,,1792,973,1114,945,945,0,0,0,0,945,15,0,0,0,0,0,0,0,,1212,2.25,,,1114,,2507,476,57,54,33,1114,945,1989,1990,1114,945,2009,2007,1114,18,1212,0,1114,1114,1114,1114,2295,1212,,1114,1114,1212,,1114,169,169,169,1623,2189,292300,0,-666666666,169,334500,334500,334500,169,169,19.0,453300,985500,,806212800,806212800,-666666666,-666666666,945,2453,240037026022
896,403,11,147083,,380,28,352,524,513,,,2188,457000,1688,352,28,21,0,0,0,0,8,0,0,412,54,200,1941,,,,,28,,,,19.6,,,,352,265,56,380,352,321,,,,24,003,706600,4,,,,32,32,945,43.9,896,20,29,0,380,276,232,0,44,80,246,21,748,534,11,,,,412,380,380,352,77,28,0,0,0,,0,0,13,0,,,,,,,,,0,,,198,18,,,,523,523,455,,,,,,,,,,,,945,43.5,27.0,71.5,43.5,896,,,,,,,,,,,,,,,,,,,,,,,,,455,13,20,86,55,73,21,32,0,20,,232,,,,,,706,10,0,0,0,0,15,7,879,142,115,0,0,0,0,11,0,0,0,380,0,11,15,7,0,9,0,27,0,0,,54596,,,,492,215,380,352,343,0,9,0,0,352,14,0,0,0,0,0,0,0,,412,2.49,,,380,,945,22,34,13,76,380,352,0,0,380,352,1998,1996,380,224,412,0,380,380,380,380,783,412,,380,380,412,,380,28,28,28,1159,2111,46600,21,,28,53200,53200,53200,28,28,18.5,394300,567400,,,156230600,-666666666,-666666666,352,2242,240037066004
260,119,0,104375,,167,83,84,193,193,,,1313,453700,1313,84,83,0,0,0,0,0,0,0,11,167,9,21,1963,,,,,83,,,,13.8,,,,84,31,0,167,84,84,,,,24,003,706600,3,,,,0,0,285,48.0,260,15,0,10,167,89,78,0,11,0,133,32,263,193,0,,,,167,167,167,84,17,83,0,11,0,,0,0,0,10,,,,,,,,,0,,,22,22,,,,169,169,157,,,,,,,,,,,,285,47.8,-666666666.0,-666666666.0,47.8,260,,,,,,,,,,,,,,,,,,,,,,,,,157,10,21,19,21,0,11,0,9,0,,78,,,,,,249,0,0,0,9,0,0,0,285,22,22,0,0,0,0,0,0,0,0,167,11,7,9,11,0,0,0,0,0,0,,53939,,,,220,91,167,84,75,9,0,0,0,84,0,0,0,0,0,0,0,0,,167,1.71,,,167,,285,43,0,41,43,167,84,1963,1957,167,84,2010,1994,167,51,167,0,167,167,167,167,292,167,,167,167,167,,167,83,83,83,954,1788,114000,0,-666666666,83,133100,,133100,83,83,28.2,402400,521700,,,34760000,-666666666,-666666666,84,862,240037066003
1871,1087,31,109375,,866,146,720,1509,1455,,,1843,440800,1481,720,146,0,0,39,0,9,10,0,6,929,29,11,1964,,,,,146,,,,19.3,,,,720,551,123,866,720,591,,,,24,003,706600,2,,,,63,63,2264,38.7,1960,154,88,134,866,594,439,31,124,158,682,93,1936,1516,54,,,,929,866,866,720,106,146,0,0,0,,0,0,40,0,,,,,,,,,39,,,336,28,,,,1449,1449,1365,,,,,,,40120,,,,,2264,37.8,60.7,25.7,38.0,1977,,,,,,,,,,,,,,,,,,,,,,,,,1365,33,151,329,160,95,77,89,36,77,,439,,,,,,1757,0,0,0,0,11,0,8,2195,298,268,17,17,0,0,0,0,0,0,866,0,0,8,14,14,43,22,11,9,65,,54807,,,,1607,826,866,720,663,43,0,0,0,720,0,0,0,0,0,0,0,7,,929,2.60,,,866,,2255,56,192,308,293,866,720,1964,1963,866,720,2005,2001,866,326,929,0,866,866,866,866,1815,929,,866,866,929,,866,146,146,146,1309,1853,227200,0,-666666666,146,262900,,262900,146,146,27.8,374100,494900,350640000,,350640000,-666666666,,720,2085,240037066002
10,294,74,29891,,160,160,0,290,290,,,1125,-666666666,1091,0,160,0,0,0,0,11,16,37,16,160,0,52,1965,,,,,160,,,,-666666666.0,,,,0,0,0,160,0,0,,,,24,003,706600,5,,,,0,0,668,24.3,93,242,0,464,160,160,17,15,128,93,0,0,394,290,0,,,,160,160,160,0,0,160,0,0,0,,0,9,0,17,,,,,,,,,0,,,274,16,,,,290,290,290,,,,,,,,,,,,668,25.2,20.0,-666666666.0,-666666666.0,93,,,,,,,,,,,,,,,,,,,,,,,,,290,0,22,100,15,0,112,29,0,0,,17,,,,,,304,0,70,0,25,15,0,0,560,166,34,132,132,0,0,52,0,0,0,160,0,0,29,29,23,0,15,9,20,0,,11420,,,,380,173,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,160,4.15,,,160,,664,0,25,57,0,160,0,1965,-666666666,160,0,2013,-666666666,160,84,160,0,160,160,160,160,173,160,,160,160,160,,160,160,160,160,1004,1177,157200,0,-666666666,160,188600,188600,188600,160,160,42.4,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,0,-666666666,240037066005
3360,1710,144,151337,,1130,93,1037,1917,1897,,,2155,603900,1655,1037,93,0,0,0,0,0,0,0,0,1130,21,44,1982,,,,,93,,,,15.3,,,,1037,881,152,1130,1037,880,,,,24,003,731102,2,,,,0,0,3481,41.1,3373,0,54,13,1130,962,887,0,75,114,876,83,2557,1917,20,,,,1130,1130,1130,1037,71,93,0,0,0,,0,24,0,140,,,,,,,,,0,,,1033,0,,,,1861,1861,1709,,,,,,,,,,,,3481,40.9,-666666666.0,52.6,40.9,3396,,,,,,,,,,,,,,,,,,,,,,,,,1709,42,64,35,244,188,220,200,80,213,,887,,,,,,2247,0,0,0,0,16,0,0,3143,727,727,0,0,0,0,32,14,0,0,1130,18,14,0,16,0,0,23,0,0,32,,67242,,,,2185,1084,1130,1037,852,185,0,0,0,1037,0,0,0,0,0,0,0,0,,1130,3.08,,,1130,,3481,486,295,86,34,1130,1037,1982,1981,1130,1037,2003,2001,1130,282,1130,0,1130,1130,1130,1130,2838,1130,,1130,1130,1130,,1130,69,69,93,1227,1828,110000,0,-666666666,93,125600,,125600,93,93,26.6,412000,836200,,933619000,933619000,-666666666,-666666666,1037,1954,240037311022
387,85,0,-666666666,,202,0,202,243,243,,,-666666666,638300,-666666666,202,0,0,0,0,0,0,0,0,0,247,0,0,1978,,,,,0,,,,31.5,,,,202,121,30,202,202,202,,,,24,003,731102,1,,,,45,45,401,58.1,387,0,0,0,202,122,83,0,39,45,40,0,352,243,0,,,,247,202,202,202,69,0,0,0,0,,0,0,0,47,,,,,,,,,0,,,49,0,,,,243,243,243,,,,,,,,,,,,401,56.7,-666666666.0,-666666666.0,56.7,387,,,,,,,,,,,,,,,,,,,,,,,,,243,0,15,39,29,38,0,41,14,0,,83,,,,,,313,0,0,0,0,0,0,0,401,49,49,0,0,0,0,0,0,0,0,202,52,0,0,17,0,0,0,0,0,15,,47646,,,,243,74,202,202,202,0,0,0,0,202,0,0,0,0,0,0,0,0,,247,1.99,,,202,,401,53,132,15,0,202,202,1980,1980,202,202,1993,1993,202,15,247,0,202,202,202,202,436,247,,202,202,247,,202,0,0,0,-666666666,-666666666,-666666666,0,-666666666,0,-666666666,-666666666,-666666666,0,0,-666666666.0,443000,1088900,158900700,158900700,158900700,-666666666,-666666666,202,1550,240037311021
665,817,93,69583,,656,280,376,988,929,,,1667,311100,1507,376,280,18,0,0,0,24,0,0,0,716,40,287,1959,,,,,280,,,,26.9,,,,376,284,14,656,376,283,,,,24,033,806200,2,,,,60,60,1613,45.4,896,452,31,465,656,420,298,50,72,266,190,106,1342,988,59,,,,716,656,656,376,148,280,0,0,0,,0,0,8,65,,,,,,,,,0,,,274,58,,,,924,924,879,,,,,,,,,,,,1613,47.4,38.3,-666666666.0,42.1,929,,,,,,,,,,,,,,,,,,,,,,,,,879,8,30,17,172,76,65,168,75,100,,298,,,,,,1218,10,0,16,0,0,0,0,1496,209,172,37,37,0,0,11,11,11,0,656,20,9,36,33,41,34,12,0,21,20,,35448,,,,1052,493,656,376,301,0,0,0,0,376,11,0,0,0,0,0,0,0,,716,2.46,,,656,,1613,62,33,185,36,656,376,1950,0,656,376,2008,1996,656,488,716,0,656,656,656,656,1057,716,,656,656,716,,656,280,280,280,1217,1763,415100,18,,280,446100,446100,446100,280,280,23.1,225000,407000,111602500,111602500,111602500,-666666666,-666666666,376,1393,240338062002
73,509,15,58688,,307,169,138,527,504,,,1356,220700,1351,138,169,10,0,0,0,3,7,13,0,317,29,61,1966,,,,,169,,,,29.0,,,,138,122,41,307,138,79,,,,24,033,806300,2,,,,10,10,951,35.2,222,329,20,529,307,222,112,50,60,96,59,3,752,527,23,,,,317,307,307,138,34,169,0,8,0,,5,8,4,81,,,,,,,,,0,,,180,21,,,,501,501,496,,,,,,,20400,,,,,951,38.9,42.3,13.4,61.6,252,,,,,,,,,,,,,,,,,,,,,,,,,496,0,6,36,49,67,17,58,10,66,,112,,,,,,582,22,13,58,18,0,0,1,901,182,120,46,35,0,11,34,23,20,0,307,16,0,16,12,6,46,0,19,4,45,,24349,,,,664,366,307,138,111,27,0,0,0,138,0,0,0,0,0,6,0,0,,317,3.10,,,307,,951,18,29,32,50,307,138,1967,1947,307,138,2008,2002,307,184,317,4,307,307,307,307,467,317,,307,307,317,,307,165,165,169,1253,1449,224600,10,,169,225600,,225600,169,169,35.4,178500,281300,42929500,42929500,42929500,-666666666,-666666666,138,1554,240338063002
329,738,97,51304,,538,525,13,841,815,,,1287,-666666666,1256,13,525,0,12,0,0,80,45,51,19,550,49,37,1966,,,,,525,,,,-666666666.0,,,,13,3,0,538,13,13,,,,24,033,800103,2,,,,12,12,1376,30.9,363,711,96,212,538,304,170,28,106,306,149,0,970,847,26,,,,550,538,538,13,0,525,0,20,5,,0,0,0,21,,,,,,,,,0,,,401,38,,,,814,814,769,,,,,,,,,,,,1376,35.2,28.6,50.3,32.0,422,,,,,,,,,,,,,,,,,,,,,,,,,769,6,38,134,68,102,41,115,32,56,,170,,,,,,896,0,0,0,10,53,24,6,1161,222,208,14,0,14,0,48,8,8,8,538,25,6,37,21,33,0,51,56,28,87,,26298,,,,885,495,538,13,13,0,0,0,0,13,0,0,0,0,0,0,0,0,,550,2.56,,,538,,1376,38,174,107,124,538,13,1966,-666666666,538,13,2012,-666666666,538,315,550,133,538,538,538,538,,550,,538,538,550,,538,525,525,525,1113,1442,672600,12,,525,692100,,692100,525,525,31.4,-666666666,-666666666,,,,-666666666,-666666666,13,-666666666,240338001032
218,1009,0,100536,,602,68,534,1008,971,,,-666666666,333800,-666666666,534,68,71,0,0,0,0,0,0,0,673,86,0,1992,,,,,68,,,,23.0,,,,534,510,0,602,534,407,,,,24,033,807408,3,,,,71,71,1742,45.9,218,1246,209,0,602,372,269,0,103,214,357,25,1403,1008,37,,,,673,602,602,534,204,68,0,0,0,,0,0,113,289,,,,,,,,,0,,,420,85,,,,971,971,956,,,,,,,,,,,,1742,58.4,45.4,44.2,58.4,252,,,,,,,,,,,,,,,,,,,,,,,,,956,0,42,27,88,22,66,107,119,131,,269,,,,,,1231,0,0,0,0,0,12,0,1742,420,420,0,0,0,0,0,0,0,0,602,0,0,0,0,47,59,34,0,0,27,,40092,,,,1278,633,602,534,337,197,0,0,0,534,0,0,0,0,0,0,0,0,,673,2.89,,,602,,1742,147,0,38,0,602,534,1993,1993,602,534,2003,2002,602,324,673,0,602,602,602,602,,673,,602,602,673,,602,68,68,68,-666666666,-666666666,,71,,68,,,,68,68,-666666666.0,236500,483300,183044200,183044200,,-666666666,-666666666,534,2182,240338074083
28,924,125,30234,,814,669,145,797,714,,,932,158700,911,145,669,29,0,0,0,67,51,55,13,843,29,65,1968,,,,,669,,,,41.0,,,,145,107,0,814,145,100,,,,24,033,804001,1,,,,29,29,1969,35.1,194,1537,35,369,814,344,153,13,178,486,87,16,1475,797,83,,,,843,814,814,145,94,669,0,66,16,,0,0,54,79,,,,,,,,,0,,,520,272,,,,686,686,686,,,,,,,,,,,,1969,35.7,38.3,-666666666.0,-666666666.0,194,,,,,,,,,,,,,,,,,,,,,,,,,686,0,60,0,13,185,20,139,16,101,,153,,,,,,1213,0,0,13,33,16,0,47,1844,533,339,176,90,57,29,109,45,32,0,814,127,138,51,40,48,62,83,48,28,84,,14576,,,,1013,431,814,145,58,87,0,0,0,145,0,0,0,0,0,0,0,0,,843,2.42,,,814,,1969,32,206,234,144,814,145,1968,1993,814,145,2012,2005,814,223,843,16,814,814,814,814,646,843,,814,814,843,,814,669,669,669,310,1338,558300,29,,669,627300,,,669,669,41.0,113300,263700,,26516000,,-666666666,-666666666,145,1566,240338040011
17,727,34,30846,,435,380,55,804,741,,,1288,-666666666,1288,55,380,0,0,16,0,34,12,48,0,515,37,16,1958,,,,,380,,,,23.0,,,,55,26,9,435,55,24,,,,24,033,805500,2,,,,80,80,1416,30.1,186,140,66,1193,435,272,153,40,79,111,64,8,990,804,63,,,,515,435,435,55,9,380,0,19,0,,0,0,9,0,,,,,,,,,16,,,349,39,,,,709,709,700,,,,,,,,,,,,1416,45.3,42.8,23.8,-666666666.0,186,,,,,,,,,,,,,,,,,,,,,,,,,700,0,19,17,56,72,98,138,0,31,,153,,,,,,834,39,120,81,0,34,30,0,1188,198,23,164,120,44,0,68,21,21,21,435,19,48,33,73,33,59,32,10,15,19,,15257,,,,957,558,435,55,15,9,0,0,0,55,0,0,0,0,0,0,0,11,,515,3.26,,,435,,1416,42,22,127,262,435,55,1959,1983,435,55,2012,2004,435,346,515,8,435,435,435,435,382,515,,435,435,515,,435,380,380,380,1139,1394,461300,0,-666666666,380,470900,,470900,380,380,51.0,-666666666,342700,,,,-666666666,,55,-666666666,240338055002
1248,1025,66,134028,,564,16,548,958,901,,,-666666666,373600,-666666666,548,16,0,0,57,0,0,16,0,16,663,26,0,1989,,,,,16,,,,18.5,,,,548,376,94,564,548,421,,,,24,017,851400,1,,,,99,99,2043,40.1,1310,597,0,102,564,532,406,82,44,380,239,0,1527,1011,57,,,,663,564,564,548,14,16,0,0,0,,34,78,129,72,,,,,,,,,57,,,516,16,,,,954,954,954,,,,,,,,,,,,2043,39.3,47.7,-666666666.0,39.3,1401,,,,,,,,,,,,,,,,,,,,,,,,,954,30,0,118,154,50,57,105,45,57,,406,,,,,,1314,15,0,0,0,0,28,63,1955,508,463,45,23,22,0,0,0,0,0,564,0,0,0,14,0,0,14,0,0,12,,43291,,,,1231,589,564,548,548,0,0,0,0,548,0,0,0,0,0,0,0,0,,663,3.62,,,564,,2043,164,65,62,33,564,548,1988,1987,564,548,2001,2000,564,0,663,0,564,564,564,564,,663,,564,564,663,,564,16,16,16,-666666666,-666666666,,0,-666666666,16,,,,16,16,-666666666.0,296900,455200,206961000,206961000,206961000,-666666666,,548,2527,240178514001
1269,1355,14,132734,,1111,48,1063,1715,1658,,,-666666666,391300,-666666666,1063,48,0,0,0,0,0,0,0,0,1111,17,0,1997,,,,,48,,,,22.7,,,,1063,954,98,1111,1063,979,,,,24,017,851400,2,,,,0,0,3021,48.4,1329,1150,161,145,1111,958,883,13,62,450,487,33,2526,1756,57,,,,1111,1111,1111,1063,142,48,0,0,0,,12,50,355,518,,,,,,,,,0,,,566,13,,,,1699,1699,1634,,,,,,,,,,,,3021,50.1,46.3,51.7,49.0,1512,,,,,,,,,,,,,,,,,,,,,,,,,1634,18,22,11,43,158,19,302,21,39,,883,,,,,,2214,0,0,0,0,11,13,0,2916,487,487,0,0,0,0,40,0,0,0,1111,0,57,17,24,11,13,13,0,0,13,,54293,,,,2161,1011,1111,1063,1063,0,0,0,0,1063,0,0,0,0,0,0,0,0,,1111,2.72,,,1111,,3021,71,64,24,0,1111,1063,1997,1997,1111,1063,2004,2003,1111,18,1111,0,1111,1111,1111,1111,,1111,,1111,1111,1111,,1111,48,48,48,-666666666,-666666666,,0,-666666666,48,,,,48,48,-666666666.0,328200,475400,413748400,413748400,413748400,-666666666,-666666666,1063,2601,240178514002
580,483,81,103981,,316,33,283,446,434,,,1420,292900,1294,283,33,0,0,0,0,0,6,4,8,349,5,88,1981,,,,,33,,,,17.7,,,,283,215,36,316,283,205,,,,24,017,850300,2,,,,33,33,960,38.7,580,258,25,0,316,226,178,26,22,147,123,4,725,446,12,,,,349,316,316,283,76,33,0,5,0,,0,0,93,61,,,,,,,,,0,,,252,39,,,,399,399,391,,,,,,,,,,,,960,39.5,55.3,26.5,39.5,670,,,,,,,,,,,,,,,,,,,,,,,,,391,0,0,19,64,63,10,5,33,25,,178,,,,,,605,0,0,0,4,0,6,0,840,166,162,0,0,0,0,14,0,0,0,316,18,5,13,0,0,0,4,10,15,4,,36207,,,,599,301,316,283,283,0,0,0,0,283,8,0,0,0,0,0,0,0,,349,3.04,,,316,,960,24,45,33,0,316,283,1982,1986,316,283,2006,2006,316,22,349,0,316,316,316,316,864,349,,316,316,349,,316,33,33,33,-666666666,1397,36800,0,-666666666,33,44400,,44400,33,33,51.0,220000,381600,80234800,80234800,80234800,-666666666,-666666666,283,1902,240178503002
844,843,84,61447,,616,38,578,677,619,,,1194,348500,1056,578,38,0,0,0,25,0,0,9,10,729,45,30,1974,,,,,38,,,,26.7,,,,578,315,10,616,578,469,,,,24,017,850400,3,,,,113,113,1525,52.4,844,681,0,0,616,435,373,47,15,501,80,17,1317,677,58,,,,729,616,616,578,125,38,0,0,0,,25,0,120,86,,,,,,,,,25,,,128,56,,,,564,564,531,,,,,,,,,,,,1525,56.3,44.8,-666666666.0,56.3,844,,,,,,,,,,,,,,,,,,,,,,,,,531,0,38,0,10,20,62,121,39,0,,373,,,,,,1164,0,26,0,57,0,23,22,1433,181,181,0,0,0,0,82,72,21,8,616,79,0,29,27,0,57,9,37,22,37,,33578,,,,1084,602,616,578,567,0,0,0,0,578,7,0,0,0,0,0,0,0,,729,2.48,,,616,,1525,92,71,103,157,616,578,1979,1981,616,578,2000,2000,616,22,729,0,616,616,616,616,,729,,616,616,729,,616,28,28,38,870,1153,27300,0,-666666666,38,34000,,34000,38,38,45.6,247000,440200,,,197819200,-666666666,,578,1105,240178504003
238,198,17,123611,,150,27,123,212,206,,,-666666666,385300,-666666666,123,27,0,0,0,0,16,0,0,0,246,7,31,1975,,,,,27,,,,18.2,,,,123,106,7,150,123,111,,,,24,017,850400,1,,,,96,96,354,47.5,250,71,17,12,150,116,82,18,16,61,35,0,280,217,6,,,,246,150,150,123,23,27,0,0,0,,12,0,0,48,,,,,,,,,0,,,74,0,,,,204,204,180,,,,,,,,,,,,354,41.1,53.6,-666666666.0,41.7,266,,,,,,,,,,,,,,,,,,,,,,,,,180,0,0,9,31,7,39,0,12,0,,82,,,,,,280,0,0,0,0,0,0,0,327,47,47,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,6,0,18,0,,55606,,,,226,131,150,123,123,0,0,0,0,123,0,0,0,0,0,0,0,0,,246,2.36,,,150,,354,28,74,39,7,150,123,1985,1980,150,123,2010,2005,150,0,246,0,150,150,150,150,,246,,150,150,246,,150,27,27,27,-666666666,-666666666,,0,-666666666,27,,,,27,27,-666666666.0,264700,476400,,44540000,,-666666666,-666666666,123,2097,240178504001
713,911,54,94188,,583,160,423,1029,997,,,1803,311500,1390,423,160,0,0,0,0,0,0,48,14,583,0,0,1985,,,,,160,,,,17.7,,,,423,332,40,583,423,328,,,,24,005,401504,3,,,,0,0,1759,38.7,877,397,410,164,583,465,346,44,75,238,455,100,1472,1029,32,,,,583,583,583,423,38,160,0,0,0,,0,0,0,70,,,,,,,,,0,,,281,20,,,,997,997,987,,,,,,,,,,,,1759,34.5,57.8,44.4,35.5,952,,,,,,,,,,,,,,,,,,,,,,,,,987,0,0,43,104,214,147,169,0,75,,346,,,,,,1341,0,0,0,0,0,12,0,1629,172,61,75,51,24,0,0,0,0,0,583,0,0,0,0,12,0,0,48,0,93,,36927,,,,1186,646,583,423,319,104,0,0,0,423,0,0,0,0,0,0,0,0,,583,3.01,,,583,,1753,425,40,48,0,583,423,1985,1985,583,423,2004,2000,583,172,583,0,583,583,583,583,1284,583,,583,583,583,,583,160,160,160,1208,1636,232900,0,-666666666,160,265600,,265600,160,160,28.3,256800,361200,,123952000,123952000,-666666666,-666666666,423,1695,240054015043
