B03002_003E,B01001_002E,B01001_003E,B19013_001E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B25072_001E,B25092_001E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,state,county,tract,block group,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25085_001E,B09002_001E,B19058_002E,B08007_001E,B08008_001E,B08134_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B11004_002E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19301_001E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25002_001E,B25010_001E,B25015_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25049_001E,B25050_001E,B25051_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25063_001E,B25065_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25082_001E,B25087_001E,B25088_001E,filing_rate,filings
2530.0,1769.0,103.0,230278.0,1094.0,21.0,1073.0,1819.0,1775.0,1567.624334951999,1187500.0,1418.9084014383561,1073.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,21.0,0.0,1981.0,21.0,18.7,1073.0,808.0,114.0,1094.0,1073.0,973.0,51.0,59.0,480300.0,1.0,0.0,0.0,3734.0,47.2,2637.0,82.0,782.0,107.0,1094.0,1030.0,920.0,39.0,71.0,158.0,696.0,364.0,3149.0,1829.0,44.0,1094.0,1094.0,1094.0,1073.0,43.0,21.0,0.0,0.0,0.0,14.0,9.0,174.0,131.0,0.0,687.0,51.0,1623.0,1623.0,1422.0,3734.0,50.4,45.6,42.5,50.8,2829.0,1422.0,0.0,85.0,79.0,235.0,184.0,83.0,307.0,36.0,52.0,920.0,2595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,501.0,361.0,12.0,12.0,0.0,0.0,33.0,0.0,0.0,0.0,1094.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,104630.0,2280.0,974.0,1094.0,1073.0,1073.0,0.0,0.0,0.0,0.0,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,3.41,1094.0,3734.0,256.0,446.0,20.0,23.0,1094.0,1073.0,1981.0,1982.0,1094.0,1073.0,2002.0,2001.0,1094.0,409.0,1094.0,21.0,1094.0,1094.0,1094.0,1094.0,2754.6098214463113,1094.0,1094.0,1094.0,1094.0,1094.0,21.0,21.0,21.0,1335.258578891906,1271.9245601146279,-1075189.0511676841,0.0,21.0,-1101469.7883124687,-1991164.272871917,21.0,21.0,20.893573988389708,936400.0,1917400.0,1710545000.0,1073.0,3384.0,2.94,2.0
1750.0,996.0,140.0,187396.0,733.0,127.0,606.0,1416.0,1403.0,3446.0,615200.0,3082.0,606.0,127.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,733.0,0.0,18.0,1969.0,127.0,17.3,606.0,460.0,47.0,733.0,606.0,546.0,51.0,59.0,481400.0,2.0,0.0,0.0,2426.0,37.2,1761.0,30.0,294.0,11.0,733.0,533.0,461.0,36.0,36.0,262.0,547.0,70.0,1869.0,1416.0,13.0,733.0,733.0,733.0,606.0,94.0,127.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,557.0,0.0,1384.0,1384.0,1201.0,2426.0,39.1,3.9,47.6,37.9,2102.0,1201.0,0.0,41.0,210.0,384.0,92.0,93.0,80.0,124.0,44.0,461.0,1578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,301.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,68706.0,1593.0,651.0,733.0,606.0,501.0,105.0,0.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,3.29,733.0,2415.0,47.0,251.0,401.0,0.0,733.0,606.0,1969.0,1969.0,733.0,606.0,2007.0,2005.0,733.0,577.0,733.0,0.0,733.0,733.0,733.0,733.0,1685.0,733.0,733.0,733.0,733.0,733.0,127.0,127.0,127.0,2311.0,3291.0,374800.0,0.0,127.0,426400.0,426400.0,127.0,127.0,20.5,516600.0,713900.0,377635900.0,606.0,2703.0,0.85,1.0
1095.0,1017.0,65.0,108350.0,731.0,111.0,620.0,1151.0,957.0,2262.0,409400.0,2080.0,620.0,111.0,0.0,14.0,0.0,0.0,19.0,0.0,24.0,0.0,745.0,23.0,0.0,1975.0,111.0,17.7,620.0,505.0,49.0,731.0,620.0,543.0,51.0,59.0,481400.0,3.0,14.0,14.0,1975.0,39.4,1272.0,514.0,62.0,201.0,731.0,465.0,403.0,38.0,24.0,146.0,352.0,65.0,1636.0,1170.0,194.0,745.0,731.0,731.0,620.0,200.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,16.0,976.0,976.0,916.0,1975.0,42.6,23.6,41.76990314939587,47.1,1387.0,916.0,0.0,16.0,163.0,77.0,139.0,15.0,162.0,20.0,15.0,403.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,27.0,11.0,74.0,45951.0,1318.0,662.0,731.0,620.0,187.0,421.0,0.0,0.0,12.0,620.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,2.7,731.0,1975.0,92.0,555.0,75.0,0.0,731.0,620.0,1975.0,1975.0,731.0,620.0,2006.0,2005.0,731.0,306.0,745.0,0.0,731.0,731.0,731.0,731.0,1198.0,745.0,731.0,731.0,745.0,731.0,94.0,94.0,111.0,1809.0,2290.0,190900.0,14.0,111.0,206400.0,206400.0,111.0,111.0,23.6,322300.0,465300.0,231290000.0,620.0,1991.0,1.36,2.0
520.0,440.0,21.0,73365.0,590.0,320.0,270.0,549.0,549.0,931.6477579139965,271200.0,845.5122662831286,270.0,320.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,27.0,605.0,0.0,0.0,1980.0,320.0,22.7,270.0,236.0,16.0,590.0,270.0,252.0,51.0,59.0,481400.0,1.0,15.0,15.0,1031.0,39.7,549.0,83.0,268.0,29.0,590.0,281.0,206.0,14.0,61.0,26.0,320.0,17.0,912.0,549.0,0.0,605.0,590.0,590.0,270.0,162.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,127.0,146.0,549.0,549.0,532.0,1031.0,39.2,33.5,78.2,38.5,613.0,532.0,0.0,31.0,42.0,107.0,97.0,32.0,73.0,12.0,42.0,206.0,886.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,91.0,91.0,0.0,0.0,0.0,0.0,44.0,44.0,17.0,17.0,590.0,82.0,17.0,34.0,0.0,45.0,0.0,0.0,0.0,17.0,29.0,50964.0,640.0,265.0,590.0,270.0,27.0,126.0,0.0,0.0,117.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,1.75,590.0,1031.0,221.0,251.0,47.0,0.0,590.0,270.0,1981.0,1980.0,590.0,270.0,2009.0,2005.0,590.0,302.0,605.0,17.0,590.0,590.0,590.0,590.0,601.0,605.0,590.0,590.0,605.0,590.0,320.0,320.0,320.0,247.0,1680.0,325300.0,0.0,320.0,350500.0,350500.0,320.0,320.0,24.2,218200.0,348500.0,74550754.34442961,270.0,1569.0,0.31,1.0
1262.0,732.0,32.0,157679.0,715.0,199.0,516.0,780.0,769.0,521.0,1107800.0,521.0,516.0,199.0,0.0,0.0,0.0,0.0,11.0,11.0,37.0,0.0,742.0,38.0,18.0,1987.0,199.0,17.7,516.0,335.0,27.0,715.0,516.0,465.0,51.0,59.0,470600.0,2.0,27.0,27.0,1522.0,53.0,1372.0,11.0,128.0,110.0,715.0,418.0,404.0,0.0,14.0,38.0,256.0,101.0,1280.0,788.0,11.0,742.0,715.0,715.0,516.0,122.0,199.0,0.0,51.0,0.0,0.0,28.0,208.0,105.0,0.0,271.0,58.0,777.0,777.0,686.0,1522.0,53.1,47.66910039820964,52.1,52.9,1372.0,686.0,0.0,56.0,41.0,68.0,70.0,73.0,161.0,3.0,33.0,404.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,197.0,129.0,8.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,715.0,99.0,31.0,43.0,22.0,0.0,8.0,15.0,0.0,23.0,9.0,111045.0,817.0,395.0,715.0,516.0,435.0,73.0,0.0,8.0,0.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,2.13,715.0,1522.0,105.0,87.0,44.0,109.0,715.0,516.0,1988.0,1996.0,715.0,516.0,2008.0,2006.0,715.0,421.0,742.0,0.0,715.0,715.0,715.0,715.0,1186.0,742.0,715.0,715.0,742.0,715.0,199.0,199.0,199.0,550.6168199367485,665.0,150300.0,0.0,199.0,154600.0,154600.0,199.0,199.0,38.9,878400.0,1373000.0,593133000.0,516.0,3158.0,0.42,1.0
1801.0,995.0,52.0,163077.0,736.0,181.0,555.0,825.0,766.0,3188.0,1415500.0,3188.0,555.0,181.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,736.0,65.0,10.0,1981.0,181.0,14.2,555.0,338.0,94.0,736.0,555.0,515.0,51.0,59.0,470900.0,1.0,0.0,0.0,1937.0,51.2,1801.0,2.0,134.0,0.0,736.0,471.0,471.0,0.0,0.0,40.0,473.0,53.0,1532.0,825.0,59.0,736.0,736.0,736.0,555.0,84.0,181.0,0.0,16.0,0.0,64.0,68.0,168.0,37.0,0.0,457.0,0.0,766.0,766.0,621.0,1937.0,52.2,45.34340202209401,45.7,52.2,1801.0,621.0,0.0,41.0,38.0,98.0,46.0,151.0,63.0,40.0,30.0,471.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.0,409.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,16.0,18.0,0.0,0.0,15.0,14.0,17.0,0.0,0.0,14.0,136753.0,1052.0,576.0,736.0,555.0,539.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,2.58,736.0,1896.0,35.0,45.0,91.0,153.0,736.0,555.0,1981.0,2000.0,736.0,555.0,2010.0,2008.0,736.0,520.0,736.0,0.0,736.0,736.0,736.0,736.0,1451.0,736.0,736.0,736.0,736.0,736.0,165.0,165.0,181.0,3031.0,3344.0,431500.0,0.0,181.0,431500.0,431500.0,181.0,181.0,51.0,980400.0,2000001.0,803981000.0,555.0,3244.0,1.17,2.0
1028.0,688.0,13.0,199609.0,485.0,24.0,461.0,670.0,670.0,2485.50811397292,780800.0,2281.6209060627866,461.0,24.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,485.0,93.0,13.0,1959.0,24.0,19.6,461.0,406.0,114.0,485.0,461.0,373.0,51.0,59.0,470900.0,5.0,0.0,0.0,1413.0,42.5,1046.0,5.0,327.0,18.0,485.0,377.0,298.0,21.0,58.0,83.0,208.0,74.0,993.0,670.0,0.0,485.0,485.0,485.0,461.0,83.0,24.0,0.0,0.0,0.0,20.0,51.0,46.0,0.0,0.0,507.0,0.0,658.0,658.0,599.0,1413.0,47.4,42.12942600836561,37.3,46.5,1081.0,599.0,0.0,45.0,0.0,70.0,34.0,50.0,137.0,34.0,44.0,298.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,454.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,16.0,0.0,0.0,15.0,0.0,0.0,11.0,14.0,0.0,0.0,72317.0,798.0,414.0,485.0,461.0,448.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,2.89,485.0,1404.0,0.0,17.0,91.0,154.0,485.0,461.0,1959.0,1958.0,485.0,461.0,2000.0,1998.0,485.0,408.0,485.0,0.0,485.0,485.0,485.0,485.0,1011.8283618062679,485.0,485.0,485.0,485.0,485.0,24.0,24.0,24.0,1963.8577643297817,2685.792321455935,210835.31030385307,0.0,24.0,229272.3163510483,126587.47712808277,24.0,24.0,29.559708482617847,617800.0,972900.0,368871000.0,461.0,4001.0,5.0,1.0
1253.0,1804.0,111.0,119815.0,1314.0,434.0,880.0,1993.0,1911.0,2704.0,422500.0,2532.0,880.0,434.0,28.0,0.0,38.0,0.0,7.0,49.0,38.0,9.0,1389.0,0.0,0.0,1991.0,434.0,19.4,880.0,741.0,103.0,1314.0,880.0,626.0,51.0,59.0,422000.0,1.0,75.0,75.0,3661.0,42.8,1584.0,1248.0,459.0,547.0,1314.0,877.0,719.0,64.0,94.0,615.0,691.0,28.0,2989.0,2039.0,82.0,1389.0,1314.0,1314.0,880.0,166.0,434.0,0.0,0.0,0.0,40.0,0.0,436.0,251.0,38.0,652.0,30.0,1903.0,1903.0,1792.0,3661.0,50.3,38.5,44.8,57.3,1716.0,1792.0,57.0,35.0,169.0,132.0,293.0,66.0,267.0,51.0,221.0,719.0,2638.0,16.0,9.0,0.0,17.0,0.0,26.0,0.0,3492.0,552.0,355.0,31.0,23.0,8.0,0.0,34.0,16.0,16.0,0.0,1314.0,27.0,20.0,18.0,16.0,19.0,10.0,10.0,0.0,9.0,85.0,52773.0,2221.0,1131.0,1314.0,880.0,382.0,452.0,0.0,0.0,0.0,880.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,2.74,1314.0,3594.0,250.0,179.0,209.0,24.0,1314.0,880.0,1992.0,1996.0,1314.0,880.0,2009.0,2006.0,1314.0,884.0,1389.0,30.0,1314.0,1314.0,1314.0,1314.0,2470.0,1389.0,1314.0,1314.0,1389.0,1314.0,403.0,403.0,434.0,1953.0,3229.0,1041600.0,28.0,434.0,1107000.0,1107000.0,434.0,434.0,29.5,326900.0,574200.0,375339300.0,880.0,2187.0,1.61,7.0
1392.0,1167.0,80.0,145321.0,769.0,84.0,685.0,1317.0,1303.0,2615.0,517100.0,2397.0,685.0,84.0,8.0,0.0,5.0,11.0,0.0,4.0,4.0,16.0,819.0,0.0,0.0,1985.0,84.0,19.9,685.0,586.0,68.0,769.0,685.0,589.0,51.0,59.0,432600.0,1.0,50.0,50.0,2391.0,39.0,1528.0,376.0,311.0,171.0,769.0,632.0,565.0,19.0,48.0,125.0,545.0,25.0,1797.0,1353.0,14.0,819.0,769.0,769.0,685.0,113.0,84.0,0.0,0.0,0.0,0.0,0.0,36.0,49.0,16.0,598.0,32.0,1320.0,1320.0,1222.0,2391.0,44.5,38.5,44.2,41.5,1622.0,1222.0,0.0,74.0,91.0,125.0,88.0,51.0,214.0,47.0,114.0,565.0,1547.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2263.0,520.0,487.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,0.0,7.0,46.0,50400.0,1525.0,714.0,769.0,685.0,470.0,215.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,819.0,3.11,769.0,2391.0,612.0,106.0,0.0,16.0,769.0,685.0,1985.0,1985.0,769.0,685.0,2005.0,2004.0,769.0,365.0,819.0,0.0,769.0,769.0,769.0,769.0,1712.0,819.0,769.0,769.0,819.0,769.0,84.0,84.0,84.0,2034.0,3080.0,206800.0,8.0,84.0,227800.0,227800.0,84.0,84.0,26.3,373300.0,675700.0,343386100.0,685.0,2377.0,3.75,3.0
402.0,943.0,116.0,48000.0,744.0,677.0,67.0,1077.0,1023.0,1416.0,293543.71530128864,1305.0,67.0,677.0,20.0,10.0,0.0,21.0,78.0,75.0,91.0,17.0,822.0,35.0,0.0,1964.0,677.0,17.8,67.0,47.0,0.0,744.0,67.0,22.0,51.0,59.0,451400.0,1.0,78.0,78.0,1970.0,33.9,933.0,106.0,346.0,1116.0,744.0,402.0,272.0,91.0,39.0,243.0,202.0,0.0,1550.0,1086.0,54.0,822.0,744.0,744.0,67.0,21.0,677.0,0.0,26.0,31.0,0.0,0.0,0.0,49.0,21.0,408.0,122.0,997.0,997.0,973.0,1970.0,36.3,46.1,48.1,36.3,945.0,973.0,0.0,80.0,42.0,72.0,165.0,76.0,261.0,10.0,81.0,272.0,1233.0,90.0,35.0,22.0,25.0,32.0,0.0,9.0,1767.0,250.0,35.0,170.0,118.0,23.0,29.0,48.0,19.0,19.0,0.0,744.0,83.0,29.0,49.0,30.0,100.0,21.0,17.0,39.0,20.0,85.0,24611.0,1290.0,597.0,744.0,67.0,0.0,24.0,0.0,33.0,10.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,2.65,744.0,1970.0,99.0,99.0,289.0,251.0,744.0,67.0,1965.0,1962.0,744.0,67.0,2012.0,2011.0,744.0,104.0,822.0,68.0,744.0,744.0,744.0,744.0,710.0,822.0,744.0,744.0,822.0,744.0,669.0,669.0,677.0,1106.0,1513.0,867000.0,30.0,677.0,915000.0,915000.0,677.0,677.0,36.4,163500.0,480200.0,-2262817.882729411,67.0,1552.0,6.02,42.0
1310.0,1187.0,70.0,137500.0,898.0,334.0,564.0,1268.0,1224.0,569.0,789200.0,509.0,564.0,334.0,56.0,0.0,0.0,0.0,9.0,5.0,54.0,17.0,1001.0,0.0,9.0,1979.0,334.0,16.8,564.0,427.0,133.0,898.0,564.0,502.0,51.0,59.0,460400.0,2.0,103.0,103.0,2297.0,43.6,1435.0,25.0,661.0,146.0,898.0,605.0,511.0,25.0,69.0,175.0,449.0,91.0,1821.0,1274.0,44.0,1001.0,898.0,898.0,564.0,65.0,334.0,37.0,9.0,38.0,0.0,11.0,44.0,181.0,0.0,492.0,86.0,1230.0,1230.0,1198.0,2297.0,44.3,58.5,48.8,44.0,1583.0,1198.0,55.0,79.0,127.0,224.0,97.0,84.0,143.0,15.0,107.0,511.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2173.0,368.0,319.0,24.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,898.0,113.0,37.0,44.0,26.0,16.0,0.0,11.0,0.0,8.0,17.0,74392.0,1325.0,734.0,898.0,564.0,408.0,148.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,2.56,898.0,2297.0,235.0,262.0,225.0,34.0,898.0,564.0,1979.0,1976.0,898.0,564.0,2004.0,2002.0,898.0,570.0,1001.0,93.0,898.0,898.0,898.0,898.0,1495.0,1001.0,898.0,898.0,1001.0,898.0,334.0,334.0,334.0,190.0,2716.0,409500.0,56.0,334.0,449800.0,449800.0,334.0,334.0,27.9,632600.0,927500.0,437956000.0,564.0,2691.0,0.52,2.0
1236.0,912.0,47.0,171375.0,738.0,121.0,617.0,1091.0,1004.0,3150.0,780200.0,3125.0,617.0,121.0,0.0,0.0,17.0,0.0,0.0,10.0,0.0,17.0,755.0,24.0,0.0,1963.0,121.0,19.0,617.0,416.0,93.0,738.0,617.0,548.0,51.0,59.0,470800.0,2.0,17.0,17.0,2000.0,43.5,1351.0,61.0,421.0,148.0,738.0,542.0,446.0,37.0,59.0,128.0,329.0,126.0,1562.0,1091.0,87.0,755.0,738.0,738.0,617.0,124.0,121.0,0.0,0.0,0.0,27.0,18.0,24.0,7.0,17.0,505.0,17.0,993.0,993.0,941.0,2000.0,45.2,48.0,42.3,45.8,1457.0,941.0,10.0,23.0,80.0,54.0,169.0,89.0,248.0,45.0,30.0,446.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.0,450.0,262.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,11.0,0.0,6.0,10.0,0.0,25.0,23.0,10.0,10.0,31.0,71026.0,1180.0,574.0,738.0,617.0,514.0,103.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,2.71,738.0,2000.0,23.0,83.0,285.0,264.0,738.0,617.0,1963.0,1962.0,738.0,617.0,2004.0,1999.0,738.0,664.0,755.0,0.0,738.0,738.0,738.0,738.0,1367.0,755.0,738.0,738.0,755.0,738.0,121.0,121.0,121.0,2612.550413456216,3354.0,291900.0,0.0,121.0,315200.0,315200.0,121.0,121.0,21.4,612400.0,963000.0,512011200.0,617.0,3033.0,1.54,2.0
132.0,354.0,0.0,12656.0,695.0,514.0,181.0,512.0,501.0,611.4711980017814,200300.0,548.5160645701471,181.0,514.0,27.0,0.0,0.0,0.0,77.0,10.0,42.0,35.0,773.0,66.0,0.0,1973.0,514.0,27.8,181.0,132.0,37.0,695.0,181.0,149.0,51.0,510.0,200303.0,2.0,78.0,78.0,1187.0,45.7,183.0,754.0,93.0,111.0,695.0,171.0,23.0,0.0,148.0,81.0,75.0,15.0,1037.0,520.0,11.0,773.0,695.0,695.0,181.0,132.0,514.0,0.0,41.0,0.0,27.0,0.0,0.0,68.0,0.0,150.0,165.0,509.0,509.0,494.0,1187.0,61.8,28.9,87.3,64.5,322.0,494.0,0.0,0.0,21.0,56.0,114.0,19.0,241.0,0.0,0.0,23.0,853.0,21.0,0.0,0.0,0.0,37.0,0.0,0.0,1108.0,71.0,71.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,695.0,217.0,168.0,26.0,0.0,42.0,0.0,0.0,19.0,31.0,70.0,21607.0,664.0,256.0,695.0,181.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,1.71,695.0,1187.0,71.0,309.0,217.0,15.0,695.0,181.0,1972.0,1970.0,695.0,181.0,2010.0,2007.0,695.0,118.0,773.0,134.0,695.0,695.0,695.0,695.0,600.0,773.0,695.0,695.0,773.0,695.0,514.0,514.0,514.0,230.0,1076.0,327100.0,27.0,514.0,357600.0,357600.0,514.0,514.0,33.4,166400.0,230900.0,37065000.0,181.0,1511.0,7.38,52.0
293.0,442.0,53.0,72712.0,499.0,483.0,16.0,783.0,783.0,1588.0,426417.92181441386,1534.0,16.0,483.0,86.0,0.0,0.0,0.0,50.0,72.0,55.0,0.0,585.0,46.0,18.0,1970.0,483.0,22.137997462628764,16.0,0.0,0.0,499.0,16.0,0.0,51.0,510.0,200303.0,3.0,86.0,86.0,1229.0,30.2,503.0,618.0,13.0,240.0,499.0,200.0,78.0,51.0,71.0,97.0,79.0,0.0,927.0,783.0,0.0,585.0,499.0,499.0,16.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,250.0,0.0,768.0,768.0,738.0,1229.0,30.4,29.8,35.875684328082784,25.1,587.0,738.0,19.0,35.0,55.0,156.0,25.0,48.0,85.0,75.0,22.0,78.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,168.0,35.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,13.0,0.0,15.0,11.0,0.0,0.0,55.0,19.0,75.0,33830.0,854.0,321.0,499.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,2.46,499.0,1229.0,19.0,210.0,197.0,38.0,499.0,16.0,1969.0,1824.4374499694468,499.0,16.0,2013.0,2004.3533735721041,499.0,239.0,585.0,19.0,499.0,499.0,499.0,499.0,645.6145112064758,585.0,499.0,499.0,585.0,499.0,483.0,483.0,483.0,1368.0,1767.0,732400.0,86.0,483.0,770300.0,770300.0,483.0,483.0,26.7,341448.01123766875,519484.307055869,-23912054.41188824,16.0,2207.174218116946,3.45,11.0
1109.0,806.0,7.0,157875.0,579.0,98.0,481.0,890.0,771.0,2675.0,609200.0,2404.0,481.0,98.0,0.0,0.0,21.0,0.0,0.0,0.0,11.0,0.0,600.0,0.0,0.0,1968.0,98.0,18.3,481.0,377.0,96.0,579.0,481.0,463.0,51.0,59.0,440501.0,2.0,21.0,21.0,1688.0,48.9,1233.0,39.0,331.0,209.0,579.0,480.0,367.0,23.0,90.0,157.0,378.0,108.0,1405.0,901.0,119.0,600.0,579.0,579.0,481.0,71.0,98.0,0.0,0.0,12.0,0.0,0.0,8.0,30.0,21.0,340.0,14.0,770.0,770.0,693.0,1688.0,49.8,18.8,47.6,51.5,1260.0,693.0,10.0,16.0,37.0,57.0,75.0,76.0,123.0,35.0,41.0,367.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.0,333.0,210.0,48.0,48.0,0.0,0.0,14.0,0.0,0.0,0.0,579.0,21.0,8.0,6.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,60816.0,1051.0,495.0,579.0,481.0,468.0,13.0,0.0,0.0,0.0,481.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,2.92,579.0,1688.0,55.0,129.0,338.0,40.0,579.0,481.0,1967.0,1967.0,579.0,481.0,2002.0,1998.0,579.0,432.0,600.0,0.0,579.0,579.0,579.0,579.0,1238.0,600.0,579.0,579.0,600.0,579.0,78.0,78.0,98.0,2029.0,2713.0,192200.0,0.0,98.0,205800.0,205800.0,98.0,98.0,18.2,526900.0,691600.0,270437100.0,481.0,2577.0,1.94,2.0
