id,name,parent_location,year,type,filings,filing_rate
240253038033,"Harford County, Maryland, 303803, 3",Harford County,2018,observed,2.0,2.63
240253038034,"Harford County, Maryland, 303803, 4",Harford County,2018,observed,3.0,12.0
240253039001,"Harford County, Maryland, 303900, 1",Harford County,2018,observed,119.0,31.9
240253041012,"Harford County, Maryland, 304101, 2",Harford County,2018,observed,1.0,3.57
240253041023,"Harford County, Maryland, 304102, 3",Harford County,2018,observed,2.0,6.9
240253042021,"Harford County, Maryland, 304202, 1",Harford County,2018,observed,1.0,0.83
240253052002,"Harford County, Maryland, 305200, 2",Harford County,2018,observed,1.0,1.33
240253052003,"Harford County, Maryland, 305200, 3",Harford County,2018,observed,2.0,7.14
240253053001,"Harford County, Maryland, 305300, 1",Harford County,2018,observed,5.0,10.2
240253053002,"Harford County, Maryland, 305300, 2",Harford County,2018,observed,17.0,28.81
240253061001,"Harford County, Maryland, 306100, 1",Harford County,2018,observed,73.0,57.94
240253061002,"Harford County, Maryland, 306100, 2",Harford County,2018,observed,54.0,32.73
240253061003,"Harford County, Maryland, 306100, 3",Harford County,2018,observed,75.0,11.11
240253061004,"Harford County, Maryland, 306100, 4",Harford County,2018,observed,23.0,23.71
240253062001,"Harford County, Maryland, 306200, 1",Harford County,2018,observed,14.0,7.69
240253062002,"Harford County, Maryland, 306200, 2",Harford County,2018,observed,12.0,8.82
240253062003,"Harford County, Maryland, 306200, 3",Harford County,2018,observed,8.0,3.48
240253063002,"Harford County, Maryland, 306300, 2",Harford County,2018,observed,7.0,77.78
240253063003,"Harford County, Maryland, 306300, 3",Harford County,2018,observed,5.0,7.58
240253064001,"Harford County, Maryland, 306400, 1",Harford County,2018,observed,4.0,6.45
240253064003,"Harford County, Maryland, 306400, 3",Harford County,2018,observed,6.0,42.86
240253064004,"Harford County, Maryland, 306400, 4",Harford County,2018,observed,10.0,17.24
240276011051,"Howard County, Maryland, 601105, 1",Howard County,2018,observed,48.0,10.19
240276011071,"Howard County, Maryland, 601107, 1",Howard County,2018,observed,58.0,40.0
240276011072,"Howard County, Maryland, 601107, 2",Howard County,2018,observed,21.0,2.62
240276011082,"Howard County, Maryland, 601108, 2",Howard County,2018,observed,2.0,3.39
240276012012,"Howard County, Maryland, 601201, 2",Howard County,2018,observed,27.0,3.41
240276012013,"Howard County, Maryland, 601201, 3",Howard County,2018,observed,3.0,4.17
240276012014,"Howard County, Maryland, 601201, 4",Howard County,2018,observed,18.0,36.0
240276012031,"Howard County, Maryland, 601203, 1",Howard County,2018,observed,102.0,9.47
240276012032,"Howard County, Maryland, 601203, 2",Howard County,2018,observed,1.0,3.23
240276012041,"Howard County, Maryland, 601204, 1",Howard County,2018,observed,43.0,11.91
240276012042,"Howard County, Maryland, 601204, 2",Howard County,2018,observed,31.0,6.86
240276022011,"Howard County, Maryland, 602201, 1",Howard County,2018,observed,22.0,8.37
240276022022,"Howard County, Maryland, 602202, 2",Howard County,2018,observed,29.0,6.52
240276023023,"Howard County, Maryland, 602302, 3",Howard County,2018,observed,40.0,6.31
240276023061,"Howard County, Maryland, 602306, 1",Howard County,2018,observed,24.0,11.94
240276026001,"Howard County, Maryland, 602600, 1",Howard County,2018,observed,89.0,9.9
240276026003,"Howard County, Maryland, 602600, 3",Howard County,2018,observed,131.0,12.24
240276028001,"Howard County, Maryland, 602800, 1",Howard County,2018,observed,21.0,4.96
240276029002,"Howard County, Maryland, 602900, 2",Howard County,2018,observed,183.0,21.94
240276030012,"Howard County, Maryland, 603001, 2",Howard County,2018,observed,1.0,1.72
240276030013,"Howard County, Maryland, 603001, 3",Howard County,2018,observed,2.0,0.89
240276051023,"Howard County, Maryland, 605102, 3",Howard County,2018,observed,2.0,1.31
240276054011,"Howard County, Maryland, 605401, 1",Howard County,2018,observed,122.0,15.31
240276054013,"Howard County, Maryland, 605401, 3",Howard County,2018,observed,68.0,10.13
240276054021,"Howard County, Maryland, 605402, 1",Howard County,2018,observed,44.0,13.41
240276054023,"Howard County, Maryland, 605402, 3",Howard County,2018,observed,21.0,2.84
240276054024,"Howard County, Maryland, 605402, 4",Howard County,2018,observed,17.0,2.25
240276055021,"Howard County, Maryland, 605502, 1",Howard County,2018,observed,9.0,9.18
240276055022,"Howard County, Maryland, 605502, 2",Howard County,2018,observed,35.0,8.33
240276055032,"Howard County, Maryland, 605503, 2",Howard County,2018,observed,115.0,41.67
240276055033,"Howard County, Maryland, 605503, 3",Howard County,2018,observed,127.0,23.13
240276056011,"Howard County, Maryland, 605601, 1",Howard County,2018,observed,120.0,15.52
240276056012,"Howard County, Maryland, 605601, 2",Howard County,2018,observed,8.0,3.54
240276056021,"Howard County, Maryland, 605602, 1",Howard County,2018,observed,2.0,0.32
240276056022,"Howard County, Maryland, 605602, 2",Howard County,2018,observed,105.0,37.1
240276066031,"Howard County, Maryland, 606603, 1",Howard County,2018,observed,220.0,40.67
240276066032,"Howard County, Maryland, 606603, 2",Howard County,2018,observed,4.0,2.12
240276066034,"Howard County, Maryland, 606603, 4",Howard County,2018,observed,1.0,2.78
240276066035,"Howard County, Maryland, 606603, 5",Howard County,2018,observed,40.0,14.44
240276066041,"Howard County, Maryland, 606604, 1",Howard County,2018,observed,1.0,0.45
240276066042,"Howard County, Maryland, 606604, 2",Howard County,2018,observed,1.0,0.68
240276066061,"Howard County, Maryland, 606606, 1",Howard County,2018,observed,97.0,12.36
240276066062,"Howard County, Maryland, 606606, 2",Howard County,2018,observed,35.0,7.09
240276066071,"Howard County, Maryland, 606607, 1",Howard County,2018,observed,3.0,3.33
240276066072,"Howard County, Maryland, 606607, 2",Howard County,2018,observed,34.0,19.43
240276067041,"Howard County, Maryland, 606704, 1",Howard County,2018,observed,2.0,3.7
240276067042,"Howard County, Maryland, 606704, 2",Howard County,2018,observed,38.0,7.27
240276067051,"Howard County, Maryland, 606705, 1",Howard County,2018,observed,4.0,3.08
240276067062,"Howard County, Maryland, 606706, 2",Howard County,2018,observed,7.0,8.86
240276067063,"Howard County, Maryland, 606706, 3",Howard County,2018,observed,17.0,9.66
240276067071,"Howard County, Maryland, 606707, 1",Howard County,2018,observed,117.0,19.8
240276068031,"Howard County, Maryland, 606803, 1",Howard County,2018,observed,29.0,5.03
240276068032,"Howard County, Maryland, 606803, 2",Howard County,2018,observed,47.0,10.2
240276068041,"Howard County, Maryland, 606804, 1",Howard County,2018,observed,17.0,3.74
240276068061,"Howard County, Maryland, 606806, 1",Howard County,2018,observed,4.0,1.04
240276069011,"Howard County, Maryland, 606901, 1",Howard County,2018,observed,49.0,20.5
240276069012,"Howard County, Maryland, 606901, 2",Howard County,2018,observed,58.0,126.09
240276069013,"Howard County, Maryland, 606901, 3",Howard County,2018,observed,28.0,16.67
240276069014,"Howard County, Maryland, 606901, 4",Howard County,2018,observed,35.0,27.13
240276069041,"Howard County, Maryland, 606904, 1",Howard County,2018,observed,8.0,12.31
240276069043,"Howard County, Maryland, 606904, 3",Howard County,2018,observed,91.0,21.02
240276069052,"Howard County, Maryland, 606905, 2",Howard County,2018,observed,103.0,37.32
240276069053,"Howard County, Maryland, 606905, 3",Howard County,2018,observed,13.0,2.75
240276069061,"Howard County, Maryland, 606906, 1",Howard County,2018,observed,3.0,2.46
240276069062,"Howard County, Maryland, 606906, 2",Howard County,2018,observed,145.0,28.16
240276069071,"Howard County, Maryland, 606907, 1",Howard County,2018,observed,2.0,4.17
240276069072,"Howard County, Maryland, 606907, 2",Howard County,2018,observed,203.0,25.15
240276069073,"Howard County, Maryland, 606907, 3",Howard County,2018,observed,149.0,25.91
240299501002,"Kent County, Maryland, 950100, 2",Kent County,2018,observed,1.0,1.33
240299502002,"Kent County, Maryland, 950200, 2",Kent County,2018,observed,1.0,1.75
240299502003,"Kent County, Maryland, 950200, 3",Kent County,2018,observed,1.0,2.33
240299503001,"Kent County, Maryland, 950300, 1",Kent County,2018,observed,1.0,0.3
240299505002,"Kent County, Maryland, 950500, 2",Kent County,2018,observed,2.0,1.12
240299505003,"Kent County, Maryland, 950500, 3",Kent County,2018,observed,1.0,0.66
240317003113,"Montgomery County, Maryland, 700311, 3",Montgomery County,2018,observed,1.0,0.9
240317006101,"Montgomery County, Maryland, 700610, 1",Montgomery County,2018,observed,1.0,2.44
240317007042,"Montgomery County, Maryland, 700704, 2",Montgomery County,2018,observed,4.0,1.87
240317007061,"Montgomery County, Maryland, 700706, 1",Montgomery County,2018,observed,2.0,0.22
240317007101,"Montgomery County, Maryland, 700710, 1",Montgomery County,2018,observed,1.0,0.7
240317007192,"Montgomery County, Maryland, 700719, 2",Montgomery County,2018,observed,1.0,0.11
240317007221,"Montgomery County, Maryland, 700722, 1",Montgomery County,2018,observed,1.0,0.15
240317008343,"Montgomery County, Maryland, 700834, 3",Montgomery County,2018,observed,1.0,0.26
240317011021,"Montgomery County, Maryland, 701102, 1",Montgomery County,2018,observed,2.0,0.75
240317011022,"Montgomery County, Maryland, 701102, 2",Montgomery County,2018,observed,1.0,0.25
240317012053,"Montgomery County, Maryland, 701205, 3",Montgomery County,2018,observed,1.0,0.34
240317012191,"Montgomery County, Maryland, 701219, 1",Montgomery County,2018,observed,1.0,0.07
240317012212,"Montgomery County, Maryland, 701221, 2",Montgomery County,2018,observed,1.0,0.14
240317013141,"Montgomery County, Maryland, 701314, 1",Montgomery County,2018,observed,1.0,1.25
240317013152,"Montgomery County, Maryland, 701315, 2",Montgomery County,2018,observed,3.0,0.87
240317014211,"Montgomery County, Maryland, 701421, 1",Montgomery County,2018,observed,1.0,0.83
240317015033,"Montgomery County, Maryland, 701503, 3",Montgomery County,2018,observed,3.0,20.0
240317016022,"Montgomery County, Maryland, 701602, 2",Montgomery County,2018,observed,93.0,15.3
240317021013,"Montgomery County, Maryland, 702101, 3",Montgomery County,2018,observed,1.0,2.17
240317029003,"Montgomery County, Maryland, 702900, 3",Montgomery County,2018,observed,1.0,0.32
240317032011,"Montgomery County, Maryland, 703201, 1",Montgomery County,2018,observed,1.0,0.83
240317032061,"Montgomery County, Maryland, 703206, 1",Montgomery County,2018,observed,2.0,0.98
240317032093,"Montgomery County, Maryland, 703209, 3",Montgomery County,2018,observed,1.0,0.55
240317032133,"Montgomery County, Maryland, 703213, 3",Montgomery County,2018,observed,1.0,0.25
240317032193,"Montgomery County, Maryland, 703219, 3",Montgomery County,2018,observed,72.0,21.36
240317038001,"Montgomery County, Maryland, 703800, 1",Montgomery County,2018,observed,1.0,0.07
240317039021,"Montgomery County, Maryland, 703902, 1",Montgomery County,2018,observed,1.0,0.57
240317044012,"Montgomery County, Maryland, 704401, 2",Montgomery County,2018,observed,1.0,3.45
240317044031,"Montgomery County, Maryland, 704403, 1",Montgomery County,2018,observed,1.0,0.28
240317051002,"Montgomery County, Maryland, 705100, 2",Montgomery County,2018,observed,1.0,0.43
240317055022,"Montgomery County, Maryland, 705502, 2",Montgomery County,2018,observed,1.0,9.09
240317060082,"Montgomery County, Maryland, 706008, 2",Montgomery County,2018,observed,1.0,16.67
240317060091,"Montgomery County, Maryland, 706009, 1",Montgomery County,2018,observed,1.0,0.99
240338001022,"Prince George's County, Maryland, 800102, 2",Prince George's County,2018,observed,12.0,3.3
240338001023,"Prince George's County, Maryland, 800102, 3",Prince George's County,2018,observed,1.0,2.33
240338001031,"Prince George's County, Maryland, 800103, 1",Prince George's County,2018,observed,16.0,7.66
240338001032,"Prince George's County, Maryland, 800103, 2",Prince George's County,2018,observed,409.0,83.13
240338001053,"Prince George's County, Maryland, 800105, 3",Prince George's County,2018,observed,196.0,78.4
240338001061,"Prince George's County, Maryland, 800106, 1",Prince George's County,2018,observed,2.0,1.65
240338001062,"Prince George's County, Maryland, 800106, 2",Prince George's County,2018,observed,1.0,1.59
240338001081,"Prince George's County, Maryland, 800108, 1",Prince George's County,2018,observed,1038.0,117.82
240338001082,"Prince George's County, Maryland, 800108, 2",Prince George's County,2018,observed,122.0,50.21
240338001091,"Prince George's County, Maryland, 800109, 1",Prince George's County,2018,observed,142.0,85.54
240338001093,"Prince George's County, Maryland, 800109, 3",Prince George's County,2018,observed,281.0,87.0
240338002062,"Prince George's County, Maryland, 800206, 2",Prince George's County,2018,observed,1114.0,164.06
240338002081,"Prince George's County, Maryland, 800208, 1",Prince George's County,2018,observed,569.0,90.32
240338002082,"Prince George's County, Maryland, 800208, 2",Prince George's County,2018,observed,562.0,136.41
240338002083,"Prince George's County, Maryland, 800208, 3",Prince George's County,2018,observed,583.0,263.8
240338002091,"Prince George's County, Maryland, 800209, 1",Prince George's County,2018,observed,1596.0,232.65
240338002092,"Prince George's County, Maryland, 800209, 2",Prince George's County,2018,observed,1191.0,185.23
240338002101,"Prince George's County, Maryland, 800210, 1",Prince George's County,2018,observed,215.0,113.16
240338002102,"Prince George's County, Maryland, 800210, 2",Prince George's County,2018,observed,2201.0,285.1
240338002111,"Prince George's County, Maryland, 800211, 1",Prince George's County,2018,observed,156.0,54.93
240338002112,"Prince George's County, Maryland, 800211, 2",Prince George's County,2018,observed,827.0,106.57
240338002121,"Prince George's County, Maryland, 800212, 1",Prince George's County,2018,observed,719.0,110.45
240338002131,"Prince George's County, Maryland, 800213, 1",Prince George's County,2018,observed,300.0,116.73
240338002133,"Prince George's County, Maryland, 800213, 3",Prince George's County,2018,observed,3.0,1.69
240338002141,"Prince George's County, Maryland, 800214, 1",Prince George's County,2018,observed,409.0,435.11
240338002142,"Prince George's County, Maryland, 800214, 2",Prince George's County,2018,observed,384.0,48.06
240338002151,"Prince George's County, Maryland, 800215, 1",Prince George's County,2018,observed,502.0,414.88
240338002152,"Prince George's County, Maryland, 800215, 2",Prince George's County,2018,observed,330.0,95.93
240338004024,"Prince George's County, Maryland, 800402, 4",Prince George's County,2018,observed,1.0,2.17
240338004031,"Prince George's County, Maryland, 800403, 1",Prince George's County,2018,observed,1.0,1.47
240338004032,"Prince George's County, Maryland, 800403, 2",Prince George's County,2018,observed,1.0,5.56
240338004093,"Prince George's County, Maryland, 800409, 3",Prince George's County,2018,observed,1.0,3.85
240338004111,"Prince George's County, Maryland, 800411, 1",Prince George's County,2018,observed,611.0,125.72
240338004121,"Prince George's County, Maryland, 800412, 1",Prince George's County,2018,observed,1.0,1.3
240338004122,"Prince George's County, Maryland, 800412, 2",Prince George's County,2018,observed,628.0,161.03
240338004131,"Prince George's County, Maryland, 800413, 1",Prince George's County,2018,observed,714.0,121.02
240338005071,"Prince George's County, Maryland, 800507, 1",Prince George's County,2018,observed,723.0,158.21
