id,name,parent_location,year,type,filings,filing_rate,threatened,threatened_rate,judgements,judgement_rate,Eviction_Score
511139301002,"Madison County, Virginia, 930100, 2",Madison County,2018,observed,3.0,1.2,3.0,1.2,3.0,1.2,-1.2853505243877357
511139301003,"Madison County, Virginia, 930100, 3",Madison County,2018,observed,3.0,1.52,3.0,1.52,3.0,1.52,-1.240107588083619
511139302002,"Madison County, Virginia, 930200, 2",Madison County,2018,observed,2.0,1.83,2.0,1.83,1.0,0.92,-1.4527769715681538
511139302003,"Madison County, Virginia, 930200, 3",Madison County,2018,observed,1.0,0.57,1.0,0.57,1.0,0.57,-1.5056354462563222
511139302004,"Madison County, Virginia, 930200, 4",Madison County,2018,observed,2.0,0.71,1.0,0.35,1.0,0.35,-1.5336074299721532
511159513002,"Mathews County, Virginia, 951300, 2",Mathews County,2018,observed,3.0,3.19,3.0,3.19,3.0,3.19,-1.0039960142465092
511159513004,"Mathews County, Virginia, 951300, 4",Mathews County,2018,observed,7.0,15.22,7.0,15.22,6.0,13.04,0.5698046578170841
511159514001,"Mathews County, Virginia, 951400, 1",Mathews County,2018,observed,9.0,4.15,8.0,3.69,6.0,2.76,-0.8454598732454361
511159514002,"Mathews County, Virginia, 951400, 2",Mathews County,2018,observed,5.0,5.43,5.0,5.43,4.0,4.35,-0.7735568074467909
511159514003,"Mathews County, Virginia, 951400, 3",Mathews County,2018,observed,4.0,4.26,4.0,4.26,3.0,3.19,-1.003019079652191
511179301011,"Mecklenburg County, Virginia, 930101, 1",Mecklenburg County,2018,observed,1.0,1.27,1.0,1.27,1.0,1.27,-1.4066665230910667
511179301012,"Mecklenburg County, Virginia, 930101, 2",Mecklenburg County,2018,observed,5.0,4.31,5.0,4.31,4.0,3.45,-0.8975065828491885
511179301013,"Mecklenburg County, Virginia, 930101, 3",Mecklenburg County,2018,observed,3.0,2.17,2.0,1.45,2.0,1.45,-1.3150067079718388
511179301021,"Mecklenburg County, Virginia, 930102, 1",Mecklenburg County,2018,observed,3.0,1.84,3.0,1.84,1.0,0.61,-1.4843928259970933
511179301022,"Mecklenburg County, Virginia, 930102, 2",Mecklenburg County,2018,observed,1.0,1.0,1.0,1.0,1.0,1.0,-1.4448402505976654
511179302001,"Mecklenburg County, Virginia, 930200, 1",Mecklenburg County,2018,observed,11.0,2.29,11.0,2.29,8.0,1.66,-0.8506978811245112
511179302002,"Mecklenburg County, Virginia, 930200, 2",Mecklenburg County,2018,observed,11.0,5.64,11.0,5.64,10.0,5.13,-0.2610988849497072
511179302003,"Mecklenburg County, Virginia, 930200, 3",Mecklenburg County,2018,observed,3.0,1.85,3.0,1.85,3.0,1.85,-1.1934508100199985
511179302004,"Mecklenburg County, Virginia, 930200, 4",Mecklenburg County,2018,observed,47.0,32.41,39.0,26.9,24.0,16.55,2.369271392274455
511179302005,"Mecklenburg County, Virginia, 930200, 5",Mecklenburg County,2018,observed,11.0,6.47,9.0,5.29,6.0,3.53,-0.7314172874642689
511179303001,"Mecklenburg County, Virginia, 930300, 1",Mecklenburg County,2018,observed,3.0,5.0,3.0,5.0,3.0,5.0,-0.7480906557763485
511179303002,"Mecklenburg County, Virginia, 930300, 2",Mecklenburg County,2018,observed,3.0,2.26,3.0,2.26,1.0,0.75,-1.4687939287586818
511179303003,"Mecklenburg County, Virginia, 930300, 3",Mecklenburg County,2018,observed,2.0,1.8,2.0,1.8,2.0,1.8,-1.266126464327445
511179304001,"Mecklenburg County, Virginia, 930400, 1",Mecklenburg County,2018,observed,6.0,3.26,6.0,3.26,4.0,2.17,-1.06491673128742
511179304002,"Mecklenburg County, Virginia, 930400, 2",Mecklenburg County,2018,observed,15.0,8.15,14.0,7.61,12.0,6.52,0.07682437464183554
511179304003,"Mecklenburg County, Virginia, 930400, 3",Mecklenburg County,2018,observed,5.0,3.01,4.0,2.41,3.0,1.81,-1.189640834047073
511179305001,"Mecklenburg County, Virginia, 930500, 1",Mecklenburg County,2018,observed,1.0,2.78,1.0,2.78,1.0,2.78,-1.1931764174060153
511179305002,"Mecklenburg County, Virginia, 930500, 2",Mecklenburg County,2018,observed,2.0,2.94,2.0,2.94,1.0,1.47,-1.3834054495847317
511179306002,"Mecklenburg County, Virginia, 930600, 2",Mecklenburg County,2018,observed,3.0,2.8,3.0,2.8,3.0,2.8,-1.0591358428671516
511179307001,"Mecklenburg County, Virginia, 930700, 1",Mecklenburg County,2018,observed,4.0,5.71,4.0,5.71,2.0,2.86,-1.124942404524971
511179307002,"Mecklenburg County, Virginia, 930700, 2",Mecklenburg County,2018,observed,5.0,3.73,5.0,3.73,4.0,2.99,-0.9607454949029396
511179308001,"Mecklenburg County, Virginia, 930800, 1",Mecklenburg County,2018,observed,16.0,9.64,13.0,7.83,5.0,3.01,-0.8301143481029369
511179308002,"Mecklenburg County, Virginia, 930800, 2",Mecklenburg County,2018,observed,4.0,6.45,4.0,6.45,3.0,4.84,-0.7778253293094644
511179308003,"Mecklenburg County, Virginia, 930800, 3",Mecklenburg County,2018,observed,14.0,14.43,14.0,14.43,12.0,12.37,0.8875211390114438
511179308004,"Mecklenburg County, Virginia, 930800, 4",Mecklenburg County,2018,observed,3.0,4.23,3.0,4.23,1.0,1.41,-1.3951064529420742
511199509001,"Middlesex County, Virginia, 950900, 1",Middlesex County,2018,observed,2.0,2.11,2.0,2.11,2.0,2.11,-1.2222973697828319
511199509002,"Middlesex County, Virginia, 950900, 2",Middlesex County,2018,observed,5.0,5.15,5.0,5.15,5.0,5.15,-0.5956701383639373
511199510001,"Middlesex County, Virginia, 951000, 1",Middlesex County,2018,observed,4.0,2.31,4.0,2.31,3.0,1.73,-1.2020989235991055
511199510002,"Middlesex County, Virginia, 951000, 2",Middlesex County,2018,observed,2.0,0.88,1.0,0.44,1.0,0.44,-1.5214447023710675
511199510004,"Middlesex County, Virginia, 951000, 4",Middlesex County,2018,observed,3.0,4.35,2.0,2.9,1.0,1.45,-1.3904561454909392
511199511001,"Middlesex County, Virginia, 951100, 1",Middlesex County,2018,observed,3.0,12.5,3.0,12.5,3.0,12.5,0.31229066385139
511199511002,"Middlesex County, Virginia, 951100, 2",Middlesex County,2018,observed,1.0,10.0,1.0,10.0,0.0,0.0,-1.784640881871241
511199511003,"Middlesex County, Virginia, 951100, 3",Middlesex County,2018,observed,1.0,1.64,1.0,1.64,1.0,1.64,-1.3543543779894318
511199512001,"Middlesex County, Virginia, 951200, 1",Middlesex County,2018,observed,1.0,0.77,1.0,0.77,0.0,0.0,-1.6463594152550982
511199512002,"Middlesex County, Virginia, 951200, 2",Middlesex County,2018,observed,2.0,2.63,2.0,2.63,1.0,1.32,-1.4022159974660637
511210202011,"Montgomery County, Virginia, 20201, 1",Montgomery County,2018,observed,1.0,4.0,1.0,4.0,1.0,4.0,-1.02068772274657
511210202012,"Montgomery County, Virginia, 20201, 2",Montgomery County,2018,observed,2.0,0.55,2.0,0.55,1.0,0.28,-1.5336745301314978
511210202013,"Montgomery County, Virginia, 20201, 3",Montgomery County,2018,observed,2.0,0.3,2.0,0.3,1.0,0.15,-1.5502566641216284
511210202015,"Montgomery County, Virginia, 20201, 5",Montgomery County,2018,observed,1.0,0.28,1.0,0.28,1.0,0.28,-1.546636857281928
511210202021,"Montgomery County, Virginia, 20202, 1",Montgomery County,2018,observed,104.0,12.21,57.0,6.69,34.0,3.99,1.720923089712958
511210203001,"Montgomery County, Virginia, 20300, 1",Montgomery County,2018,observed,62.0,151.22,35.0,85.37,23.0,56.1,7.244714538319764
511210203003,"Montgomery County, Virginia, 20300, 3",Montgomery County,2018,observed,4.0,0.89,4.0,0.89,3.0,0.67,-1.3465727234562423
511210203005,"Montgomery County, Virginia, 20300, 5",Montgomery County,2018,observed,1.0,1.39,1.0,1.39,0.0,0.0,-1.6556480944860852
511210204002,"Montgomery County, Virginia, 20400, 2",Montgomery County,2018,observed,19.0,6.51,17.0,5.82,5.0,1.71,-0.9330421291583841
511210204003,"Montgomery County, Virginia, 20400, 3",Montgomery County,2018,observed,2.0,0.41,1.0,0.2,1.0,0.2,-1.5537615909251177
511210204004,"Montgomery County, Virginia, 20400, 4",Montgomery County,2018,observed,7.0,2.19,6.0,1.88,4.0,1.25,-1.1846148823022118
511210204005,"Montgomery County, Virginia, 20400, 5",Montgomery County,2018,observed,2.0,0.42,2.0,0.42,1.0,0.21,-1.542672518006315
511210205001,"Montgomery County, Virginia, 20500, 1",Montgomery County,2018,observed,4.0,1.09,4.0,1.09,2.0,0.55,-1.4169320299645407
511210205002,"Montgomery County, Virginia, 20500, 2",Montgomery County,2018,observed,3.0,1.12,3.0,1.12,2.0,0.74,-1.404679355160867
511210205003,"Montgomery County, Virginia, 20500, 3",Montgomery County,2018,observed,14.0,2.95,12.0,2.53,3.0,0.63,-1.232966236891468
511210205004,"Montgomery County, Virginia, 20500, 4",Montgomery County,2018,observed,1.0,2.78,1.0,2.78,1.0,2.78,-1.1931764174060153
511210206001,"Montgomery County, Virginia, 20600, 1",Montgomery County,2018,observed,11.0,2.12,7.0,1.35,3.0,0.58,-1.2992794463232475
511210206002,"Montgomery County, Virginia, 20600, 2",Montgomery County,2018,observed,1.0,0.32,1.0,0.32,1.0,0.32,-1.5409814902439136
511210206003,"Montgomery County, Virginia, 20600, 3",Montgomery County,2018,observed,4.0,0.88,4.0,0.88,1.0,0.22,-1.5139856652833883
511210207001,"Montgomery County, Virginia, 20700, 1",Montgomery County,2018,observed,3.0,0.75,3.0,0.75,1.0,0.25,-1.5243544586317728
511210207004,"Montgomery County, Virginia, 20700, 4",Montgomery County,2018,observed,14.0,1.59,13.0,1.48,4.0,0.46,-1.1816948596211583
511210208001,"Montgomery County, Virginia, 20800, 1",Montgomery County,2018,observed,12.0,4.69,10.0,3.91,7.0,2.73,-0.7674195319392121
511210208002,"Montgomery County, Virginia, 20800, 2",Montgomery County,2018,observed,60.0,15.5,44.0,11.37,24.0,6.2,1.123566272109941
511210208003,"Montgomery County, Virginia, 20800, 3",Montgomery County,2018,observed,31.0,8.49,17.0,4.66,5.0,1.37,-0.9229500402343904
511210208004,"Montgomery County, Virginia, 20800, 4",Montgomery County,2018,observed,48.0,12.34,39.0,10.03,18.0,4.63,0.49467212258236776
511210209001,"Montgomery County, Virginia, 20900, 1",Montgomery County,2018,observed,7.0,3.26,6.0,2.79,4.0,1.86,-1.1039887536499269
511210209002,"Montgomery County, Virginia, 20900, 2",Montgomery County,2018,observed,5.0,4.31,5.0,4.31,4.0,3.45,-0.8975065828491885
511210209003,"Montgomery County, Virginia, 20900, 3",Montgomery County,2018,observed,62.0,45.93,40.0,29.63,22.0,16.3,2.2125617094643957
511210210001,"Montgomery County, Virginia, 21000, 1",Montgomery County,2018,observed,8.0,2.42,7.0,2.11,3.0,0.91,-1.2728167455552577
511210210002,"Montgomery County, Virginia, 21000, 2",Montgomery County,2018,observed,6.0,4.2,6.0,4.2,6.0,4.2,-0.664378660006856
511210210003,"Montgomery County, Virginia, 21000, 3",Montgomery County,2018,observed,11.0,4.14,10.0,3.76,8.0,3.01,-0.6756423766784154
511210211001,"Montgomery County, Virginia, 21100, 1",Montgomery County,2018,observed,55.0,37.93,38.0,26.21,9.0,6.21,0.0241262917596774
511210211002,"Montgomery County, Virginia, 21100, 2",Montgomery County,2018,observed,18.0,3.21,13.0,2.32,10.0,1.79,-0.6775531745284997
511210211003,"Montgomery County, Virginia, 21100, 3",Montgomery County,2018,observed,5.0,5.21,3.0,3.12,1.0,1.04,-1.4396886909577271
511210211004,"Montgomery County, Virginia, 21100, 4",Montgomery County,2018,observed,29.0,5.88,17.0,3.45,10.0,2.03,-0.5601147471418794
511210212001,"Montgomery County, Virginia, 21200, 1",Montgomery County,2018,observed,40.0,21.51,32.0,17.2,21.0,11.29,1.4356883538964178
511210212002,"Montgomery County, Virginia, 21200, 2",Montgomery County,2018,observed,15.0,17.44,14.0,16.28,8.0,9.3,0.1828794137852642
511210212003,"Montgomery County, Virginia, 21200, 3",Montgomery County,2018,observed,13.0,3.85,6.0,1.78,2.0,0.59,-1.3619118588306136
511210212004,"Montgomery County, Virginia, 21200, 4",Montgomery County,2018,observed,5.0,4.9,4.0,3.92,3.0,2.94,-1.0382385558009415
511210213001,"Montgomery County, Virginia, 21300, 1",Montgomery County,2018,observed,1.0,1.04,1.0,1.04,1.0,1.04,-1.4391848835596506
511210213002,"Montgomery County, Virginia, 21300, 2",Montgomery County,2018,observed,3.0,2.94,3.0,2.94,2.0,1.96,-1.2411797049185058
511210214001,"Montgomery County, Virginia, 21400, 1",Montgomery County,2018,observed,2.0,11.11,2.0,11.11,2.0,11.11,0.05016021377045399
511210214002,"Montgomery County, Virginia, 21400, 2",Montgomery County,2018,observed,11.0,6.4,10.0,5.81,6.0,3.49,-0.7299722534726558
511210214003,"Montgomery County, Virginia, 21400, 3",Montgomery County,2018,observed,20.0,11.49,13.0,7.47,9.0,5.17,-0.2854519972947177
511210214004,"Montgomery County, Virginia, 21400, 4",Montgomery County,2018,observed,1.0,0.56,1.0,0.56,1.0,0.56,-1.5070492880158262
511210215001,"Montgomery County, Virginia, 21500, 1",Montgomery County,2018,observed,7.0,9.86,7.0,9.86,6.0,8.45,-0.06761276945983369
511210215002,"Montgomery County, Virginia, 21500, 2",Montgomery County,2018,observed,3.0,4.55,3.0,4.55,3.0,4.55,-0.8117135349540127
511210215003,"Montgomery County, Virginia, 21500, 3",Montgomery County,2018,observed,37.0,10.85,35.0,10.26,21.0,6.16,0.7806875039558393
511210215004,"Montgomery County, Virginia, 21500, 4",Montgomery County,2018,observed,2.0,2.27,2.0,2.27,2.0,2.27,-1.1996759016307734
511259501001,"Nelson County, Virginia, 950100, 1",Nelson County,2018,observed,2.0,1.08,2.0,1.08,2.0,1.08,-1.367923071011708
511259501002,"Nelson County, Virginia, 950100, 2",Nelson County,2018,observed,1.0,1.09,1.0,1.09,1.0,1.09,-1.4321156747621326
511259501003,"Nelson County, Virginia, 950100, 3",Nelson County,2018,observed,1.0,0.54,1.0,0.54,1.0,0.54,-1.5098769715348332
511259501004,"Nelson County, Virginia, 950100, 4",Nelson County,2018,observed,1.0,0.82,1.0,0.82,1.0,0.82,-1.4702894022687312
511259502002,"Nelson County, Virginia, 950200, 2",Nelson County,2018,observed,3.0,3.33,3.0,3.33,3.0,3.33,-0.9842022296134583
511259502003,"Nelson County, Virginia, 950200, 3",Nelson County,2018,observed,2.0,2.47,2.0,2.47,2.0,2.47,-1.1713990664407004
511259502004,"Nelson County, Virginia, 950200, 4",Nelson County,2018,observed,2.0,1.41,2.0,1.41,2.0,1.41,-1.3212662929480874
511259503001,"Nelson County, Virginia, 950300, 1",Nelson County,2018,observed,1.0,0.44,1.0,0.44,1.0,0.44,-1.5240153891298696
511259503003,"Nelson County, Virginia, 950300, 3",Nelson County,2018,observed,3.0,2.38,3.0,2.38,3.0,2.38,-1.118517196766305
511277001001,"New Kent County, Virginia, 700100, 1",New Kent County,2018,observed,7.0,7.07,5.0,5.05,2.0,2.02,-1.232259392333564
511277001002,"New Kent County, Virginia, 700100, 2",New Kent County,2018,observed,3.0,3.8,3.0,3.8,2.0,2.53,-1.1649354294283882
511277001003,"New Kent County, Virginia, 700100, 3",New Kent County,2018,observed,3.0,1.92,3.0,1.92,1.0,0.64,-1.4809003877533398
511277002001,"New Kent County, Virginia, 700200, 1",New Kent County,2018,observed,6.0,7.06,6.0,7.06,2.0,2.35,-1.1908995776763818
511277002002,"New Kent County, Virginia, 700200, 2",New Kent County,2018,observed,4.0,4.55,4.0,4.55,1.0,1.14,-1.4251120103206874
511277002003,"New Kent County, Virginia, 700200, 3",New Kent County,2018,observed,5.0,5.15,5.0,5.15,4.0,4.12,-0.8053260808806177
511277003001,"New Kent County, Virginia, 700300, 1",New Kent County,2018,observed,1.0,1.45,1.0,1.45,1.0,1.45,-1.381217371420001
511277003002,"New Kent County, Virginia, 700300, 2",New Kent County,2018,observed,5.0,11.9,5.0,11.9,3.0,7.14,-0.4828268106751977
511277003003,"New Kent County, Virginia, 700300, 3",New Kent County,2018,observed,3.0,1.88,3.0,1.88,1.0,0.62,-1.4834284364584442
511277003004,"New Kent County, Virginia, 700300, 4",New Kent County,2018,observed,1.0,0.5,1.0,0.5,0.0,0.0,-1.6423143452674105
511319301001,"Northampton County, Virginia, 930100, 1",Northampton County,2018,observed,3.0,3.37,3.0,3.37,3.0,3.37,-0.9785468625754435
511319301002,"Northampton County, Virginia, 930100, 2",Northampton County,2018,observed,1.0,0.78,1.0,0.78,1.0,0.78,-1.4759447693067456
511319301003,"Northampton County, Virginia, 930100, 3",Northampton County,2018,observed,14.0,8.33,11.0,6.55,6.0,3.57,-0.7085778595081831
511319301004,"Northampton County, Virginia, 930100, 4",Northampton County,2018,observed,6.0,2.38,6.0,2.38,4.0,1.59,-1.1424250311300899
511319302001,"Northampton County, Virginia, 930200, 1",Northampton County,2018,observed,5.0,11.63,5.0,11.63,4.0,9.3,-0.09243231236140836
511319302002,"Northampton County, Virginia, 930200, 2",Northampton County,2018,observed,2.0,2.78,2.0,2.78,1.0,1.39,-1.3935176444051496
511319302003,"Northampton County, Virginia, 930200, 3",Northampton County,2018,observed,2.0,1.03,2.0,1.03,0.0,0.0,-1.6332472706977168
511319302004,"Northampton County, Virginia, 930200, 4",Northampton County,2018,observed,3.0,2.48,2.0,1.65,1.0,0.83,-1.464321514125256
511319303001,"Northampton County, Virginia, 930300, 1",Northampton County,2018,observed,1.0,0.79,1.0,0.79,1.0,0.79,-1.474530927547242
511319303002,"Northampton County, Virginia, 930300, 2",Northampton County,2018,observed,6.0,1.67,6.0,1.67,0.0,0.0,-1.5748059961901337
511319303003,"Northampton County, Virginia, 930300, 3",Northampton County,2018,observed,2.0,0.97,2.0,0.97,1.0,0.48,-1.5086936778943558
511319303004,"Northampton County, Virginia, 930300, 4",Northampton County,2018,observed,1.0,3.23,1.0,3.23,1.0,3.23,-1.1295535382283513
511330201001,"Northumberland County, Virginia, 20100, 1",Northumberland County,2018,observed,2.0,6.45,2.0,6.45,2.0,6.45,-0.6086900461582472
511330201002,"Northumberland County, Virginia, 20100, 2",Northumberland County,2018,observed,2.0,5.41,2.0,5.41,2.0,5.41,-0.7557295891466269
511330201003,"Northumberland County, Virginia, 20100, 3",Northumberland County,2018,observed,9.0,7.03,8.0,6.25,7.0,5.47,-0.4137098398816572
511330202002,"Northumberland County, Virginia, 20200, 2",Northumberland County,2018,observed,3.0,6.12,3.0,6.12,2.0,4.08,-0.9573258970405804
511330202003,"Northumberland County, Virginia, 20200, 3",Northumberland County,2018,observed,1.0,2.27,1.0,2.27,1.0,2.27,-1.2652823471407015
511330203001,"Northumberland County, Virginia, 20300, 1",Northumberland County,2018,observed,1.0,0.87,1.0,0.87,0.0,0.0,-1.6478575893246123
511330203003,"Northumberland County, Virginia, 20300, 3",Northumberland County,2018,observed,2.0,14.29,2.0,14.29,1.0,7.14,-0.666853459094557
511330203005,"Northumberland County, Virginia, 20300, 5",Northumberland County,2018,observed,3.0,6.52,3.0,6.52,2.0,4.35,-0.9210997958243499
511330203006,"Northumberland County, Virginia, 20300, 6",Northumberland County,2018,observed,8.0,11.11,6.0,8.33,5.0,6.94,-0.35461220789144465
511350001001,"Nottoway County, Virginia, 100, 1",Nottoway County,2018,observed,2.0,1.63,2.0,1.63,1.0,0.81,-1.4669808742601314
511350001002,"Nottoway County, Virginia, 100, 2",Nottoway County,2018,observed,32.0,9.25,26.0,7.51,18.0,5.2,0.3874791313521685
511350001003,"Nottoway County, Virginia, 100, 3",Nottoway County,2018,observed,6.0,4.58,6.0,4.58,4.0,3.05,-0.9470906223569603
511350001004,"Nottoway County, Virginia, 100, 4",Nottoway County,2018,observed,5.0,2.62,5.0,2.62,3.0,1.57,-1.2147544127397614
511350001005,"Nottoway County, Virginia, 100, 5",Nottoway County,2018,observed,3.0,2.68,3.0,2.68,3.0,2.68,-1.0761019439811956
511350002001,"Nottoway County, Virginia, 200, 1",Nottoway County,2018,observed,3.0,21.43,3.0,21.43,1.0,7.14,-0.756815690519739
511350002002,"Nottoway County, Virginia, 200, 2",Nottoway County,2018,observed,2.0,16.67,2.0,16.67,2.0,16.67,0.8362562320544845
511350002003,"Nottoway County, Virginia, 200, 3",Nottoway County,2018,observed,1.0,0.96,1.0,0.96,0.0,0.0,-1.6492059459871748
511350003001,"Nottoway County, Virginia, 300, 1",Nottoway County,2018,observed,4.0,1.86,3.0,1.4,2.0,0.93,-1.3767344936926706
511350003002,"Nottoway County, Virginia, 300, 2",Nottoway County,2018,observed,14.0,11.11,13.0,10.32,12.0,9.52,0.48655843442375357
511350003003,"Nottoway County, Virginia, 300, 3",Nottoway County,2018,observed,24.0,8.54,23.0,8.19,17.0,6.05,0.39203918987419406
